,video_title,view_count,like_count,comment_count,wikipedia_categories,duration_seconds,comments
409,GHEA INDRAWARI - JIWA YANG BERSEDIH ,80355032,613119.0,22920,"Music, Music of Asia, Pop music",341.0,"['Untuk orang-orang yang sudah berusaha namun gagal, orang-orang yang bersuara namun tak didengar, untuk orang-orang yang harus tersenyum padahal jiwanya menangis 🤍 #JiwaYangBersedih', 'Semoga sifat dan kepribadianmu selembut nyanyianmu.', 'vid clip maksudnya gimana? ngga nyambung dengan lagunya', 'Lagu nya indah banget candu juga sma lagu nya ❤', 'Sumpah terimakasih kak telah menciptakan lagu ini... Aku jika lelah dalam menjalani kehidupan mesti dengar lagu ini... Sungguh bisa membangkitkan semangat kembali kak... Terimakasih sebanyak banyaknya', 'Saya juga ingin nk menangis 😭😭', '😊😊', 'Kisah kehidupanku yg sebenarnya😢😢', 'Salam kenal kami dari bandar Lampung selaku admi persahabatan publik semoga video ini bisa bergabung di acara persahabatan publik harapan kami semua pengguna yutuber bisa saling mengenal dan bisa menghibur sahabat yang hadir di komunitas kami ✌️', 'Assalamualaikum warahmatullahi wabarakatuh selamat pagi semua selamat berjumpa di acara persahabatan publik semoga kita bisa saling mengenal silahkan balas komentar kami ✌️']"
410,Metro Boomin &amp; Future - Superhero  [Official Music Video],80020679,907610.0,11063,"Hip hop music, Music",189.0,"['Metroooooo', 'I’m still so mad hero’s vs villains didn’t win the Grammys', 'Metro Boomin & Future - Superhero (Heroes & Villains) [Official Music Video]', 'I use this for my coming out the bull pin lights go dark and beat drop', 'Freakin legends', 'Bro made dream song🤝🏻💯', 'Esse álbum é perfeito', 'This artist won best album at Grammy awards', 'still have this on repeat 🔥🔥\nHe has become a prominent figure in the community thanks to *AuthenticViews Dawt Cawm*', 'Metro❤❤']"
411,Usher - There Goes My Baby ,79949094,477309.0,17857,"Hip hop music, Music, Pop music, Rhythm and blues",286.0,"['Rachel', 'When someone feel like this \n💛Golden 🌼🌞', 'Happy valetines day Jeffery y babes', 'Timeless music. You may go years without hearing it, but when you return to it... its just as impactful and just as good as it was when it first came out. ✊✊', 'ALP get it together plz', 'Usher has a great voice and is very sexy. I give this video a few thumbs up. ￼👍👍 Now, here is a sweet kiss to Usher💋💋. This is from Kathy👩👩', '❤', 'This man can do no wrong in my eyes with his music😍\nI swear his voice has been in trance😊', 'I know this song take everyone back to a past love or even a love you still have.  The best part for the ones that was a past love, this song now makes you think of your current and forever person.', 'February 2024 and still one of my fav <3']"
412,Lonestar - Amazed ,78464991,472203.0,13119,"Country music, Music, Pop music",239.0,"[""My sweet princess\nMe\nYou wanted to get closer to the one you truly love . But then you get that heart wrenching feeling inside,  the one when you meet up with old friends.  But for some reason instead of wanting you , it feels like they're pushing you away . You feel unwelcome.  You know what's happening,  but you never want to admit it . When you walk away , you're thinking to yourself maybe it's just a blip , and tomorrow everything will be fine again.  But deep in your heart . You really know she wants out. Her heart no longer belongs to you , it now belongs to another.  You think to yourself,  stop kidding yourself,  be strong just walk away. Then you feel her talking to you. \nShe says,  my baby , I want to be with you , I love you so much . But I just can't face telling him about you , so I'll just stay with him. I know later in my life , I'll regret my decision,  I'll try and be with you again,  but I know by then , it'll be too late. I've hurt you so much , turned your marriage proposals down . You wanted me far more than anybody I've ever known . \nMy beautiful Eva , the love of my life . I understand what you're telling me . I got your message Sunday morning.  I felt everything.  Just go and enjoy your life . I just want you happy.  I know it hurts like hell , especially for me as my love is really genuine for you. But I know it's time for me to stop the fight and chase for you . You know my feelings for you . I'll always be here to help you. But bb. This happens to me every weekend now. I'm worn down now my love . I just can't keep going through this . I love you with all my heart and soul. I'll see you in the future my love . God bless you . I love you forever.  David ❤ your real love .\nI hope you like your video xx"", 'Cheetah', '❤ this song means the world 🌍 to me', 'I Love this song', '2024 This is still a classic love this song', 'Wow me encanta la mejor cancion para dedicar a la persona que amas dice todo lo que siento por ti amor Juan Rodriguez te amo❤', 'Bryan, please forgive them.', 'Hey singer of the song', 'Very inspiring song and that we can listen here is such a gift.  God bless.', ""Walgreens over there that another side Winn-Dixie right there you'll stop sign come this way my light on anyway""]"
413,6ix9ine - Bori feat. Lenier ,78064323,1484250.0,81935,"Music, Music of Latin America",184.0,"['Te amo mi niño desde lo más profundo de mi ❤️', '6ix9ine God bless you and earn more than that🤑🤑🤑💚💛', 'Solo.seburlan.demi.sin.saber.comolaputavidameadejado', 'Yonunkatuve niparadesuno.nitecho.ecaminado.lokeniunpend3jo.asufrido.nunka.esavido.deun.abraso.nidecunpleaños', 'Desdekemamamurio.mekedekoperro..en.estaputavida', 'Esta canción merece pasar los 100 millones🔥 Ecuador🇪🇨👍', '78 millones 🎉🎉🎉🎉', 'Que linda canción que umilde ese cantante ❤❤', 'Uirv ok de did ke ox o❤❤❤❤❤❤❤❤🎉🎉🎉🎉', '❤❤❤❤❤😊😊Sbhfjfhfhf']"
414,Alkaline - Fleek ,77646620,366468.0,8611,"Hip hop music, Music, Reggae",169.0,"['2018', 'Who here with me in 2024?', 'Werz', '2024 anyone?🥳🥳🥳', 'Who is here 2024 still the Goddam bwoy', '2024❤🔥🎧', 'Who here 2024', '80 mil before the end of this year', 'Never stop listening this Vagga', 'here in 2024❤❤❤❤ still a vibe']"
415,Kings Of Leon - Pyro ,76947855,272889.0,7279,"Independent music, Music, Rock music",252.0,"['Music is good for health....❤', 'My middle school crush used to send me songs to listen to. Out of all of them this is the only song I remember so when it randomly comes on I think about him and how innocent our crush was. 🥲', 'Esta canción sonaba aquella tarde cuando despues de meses nos reencontramos...', 'Esta canción significa mucho para mí.', 'I love you my beautiful swan.. and ur witt.', 'Feb 2024 ?', ""Jfc. 13 years? I cry when I watch this video and today I happened to put it on bc the song popped up on my playlist. I remember the first time watching this being so moved by it. The video matching up to the song on a deeper level. I always lose it when everyone starts to float away. Specifically when his eyes open to the drumming. I love the slow motion of the action happening but KOL is in real time. The few moments when they are in slomo hit harder, like when Nathan is looking up while drumming and the light is reflected. I feel like I'm rambling but... Can you feel it?!?"", 'Just want to cry😔', 'Everything I cherish is slowly dying or its gone. Jeez that line hit hard 🥲', ""Lyrics\n\nSingle book of matches gonna burn what's standing in the way Roaring down the mountain, now they're calling on the fire brigade Bury out the pictures and tell the kids that I'm okay If and I'm forgotten, you'll remember me for the day I, I won't ever be your corner stone I All the black inside me is slowly seeping from the bone Everything I cherish is slowly dying or it's gone Little shaken babies and drunkards seem to all agree Once the show gets started it's bound to be a sight to see I, I won't ever be your corner stone I, I don't want to be here holding on I, I won't ever be your corner stone I Watch her roll, can you feel it? Watch her roll, can you feel it? Watch her roll, can you feel it? Watch her roll, can you feel it? I, I won't ever be your cornerstone I, I don't want to be here holding on (watch her roll) I (can you feel it?) I won't ever be your corner stone (Watch her roll) I""]"
416,HARDY - wait in the truck ,76519732,458191.0,17493,"Christian music, Country music, Music",301.0,"['""YOUKNOW SAM ISN\'T TREATING YOU LIKE THE LADY YOU ARE.  IF I EVER...  SEE HIM MIS-TREAT YOU... HE WILL HAVE TO DEAL WITH ME.  I SEE THE SACRIFICES YOU ARE TAKING, SOME THAT ARE RIGHT OTHERS WORRY ME ESPECIALLY THE LOSS OF WEIGT!! ❤❤DON\'T WORRY ABOUT IT!!  YOU LOOK BEAUTIFUL NOW, AND BEFORE THE 80 LBS (""DAISY HAD DUKES""  STILL DOES❤ ❤❤❤Love You Kaylee Pope', 'I need help', ""Definitely a good song.\nIt sounds like this should make everybody think more about domestic violence..\nYes, using a judge under the seat isn't always an option, but sometimes it's the only option."", 'Love This Somg❤', ""Can't wait to see he in October. Hope it comes soon"", 'Pistol duels settled issues back in the day.', ""Never heard this before now and can't quit crying.  \nPortrait of the INJUSTICE of this Country when good men can't protect the women and children\nfrom the evil of those out of control; The Demon Hiding in Human Being Suits.\nThat's how we all know those fraudulently installed into power\nrising to the top are the POWER/CONTRL FREAKS  just as Demonic as those caught perpetrating violence."", 'Someone..better let him gooooo. I love himmmmm.bitch', 'Oh..hellllo.love..kiss kiss....oh..thanks buddddy. Hows it goen..im board..wanna make out??', 'Parnell Cult']"
417,Cody Johnson - &#39;Til You Can&#39;t ,76192625,357972.0,8830,"Country music, Music",222.0,"['Thank y’all for all the support on the music video!', 'WOW! This song brought tears to my eyes. I am not a fan of new country but the words mean a lot.', ""I'm Portuguese. I was living in Germany, and my company asked me if I wanted to work in Mexico. I said yes and went. I was single, 29 years old...I met a girl, I was completely in love, but the work in Mexico was about to end. I was wondering if I would take her to Germany, because I was afraid of staying in Mexico (it was on the border, and the violence was very high) last week of work , I was driving and for some reason I started listening to an American radio station, and this song was playing. I resigned the same day. We got married, and after a year living in Mexico, we moved to Houston. This is the song of my life."", 'Awesome', 'Now this is music, inspiring and for a cause, thanks buddy!', 'I got hurt so badly from a person that I thought love me, this song make me get up and keep going on my life.', 'One of the best radio songs, and I am a little girl who likes you, but I’m a cowgirl I like the rodeo my mom doesn’t let me see the fireworks but he does', 'When is the best rodeo songs?', 'Chasing my dreams too!❤😊😊 Thanks Cody!🎉😊😊', ""I found out I have cancer, and I've reached out to family and friends. I know they all have lives and are busy. But your song hit home and made me cry because I feel there are going to be people who wished they were the ones to reach out. And your song says it all. Thank you for creating this truth. I just hope more people hear this song, it's beautiful.""]"
418,Abra,74787062,300309.0,17313,"Hip hop music, Music, Pop music",322.0,"['Grabe ang ganda po ng boses ni Abra', 'fav ko sa lahat', 'fav ko sa lahat', 'HAHAHA natatandaan ko non pumupunta kami sa com shop ng mga friend ko noong elementary tas magpapa print ng mga lyrics, kami pa pinapapapili ng picture na ilalagay sa huli HAHAHA sayang pera pala non pero ang sayaa, kasama to sa mga na pa print ko', 'I really miss this', 'BAT WALA PA DIN ITO SA SPOTIFY ????????', 'should be on spotify', 'Panahong magaganda pa ang OPM, ngayun puro nalang salita, wlang puso', 'we need spotify ver', '❤️']"
419,Taylor Swift - Bejeweled ,74918409,1963246.0,52553,"Music, Pop music",354.0,"['Omg i love this', 'My radio coming in now', 'Working on the money now', 'I all ready have reclaimed the land my love Queen 👑 king 👑', ""He can't hang with me my love Queen 👑 king 👑 Jesus"", 'King 👑 👑 king 👑 Jesus ❤️ Queen 👑', '2:41 look on number 12 and I think this is gonna be the tortured poets department because she would said that it would be our April 19 but there’s no 19th on the 19th they release it because they had a dinner with Ryan Reynolds, and one of her other friends and after that they unfollowed Joe and then that’s what the new album is about Easter Easter eggs', '0:38 wants the d””” lol', ""This is Cinderella.  Are we kidding?  This isn't even an original story.  Again, too tedious."", '2:04']"
420,Madison Beer - Reckless ,74650515,1390978.0,29523,"Music, Pop music",229.0,"[""what's your favorite part of the video??"", 'So funny!!. This is a copy of ODE TO THE METS by The strokes,  same melody n rythm... lol', 'I said ""Imma listen to Madison and see what\'s up with her music"" and she comes up with this. Best first impression ever 😭 I\'m crying', '.', 'jgn mengudut kau nii😂', 'Keren bgt siiih❤😢😢😢', 'I always come back to, because this is that good!', 'Hey', 'This song he let me cry Every Time 😢😢😢😢', 'I miss her listening to this Song🥲(Kesie)']"
